"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","2","femmine","Y_GE15","15 anni e più","2019-Q1","T1-2019",9756.224,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","2019-Q2","T2-2019",9997.537,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","2019-Q4","T4-2019",9857.596,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","2019-Q3","T3-2019",9877.63,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","2020","2020",9623.322,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","2020-Q2","T2-2020",9527.772,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","2020-Q1","T1-2020",9745.63,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","2020-Q3","T3-2020",9533.701,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","2020-Q4","T4-2020",9686.185,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","2019","2019",12190.013,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","2019-Q1","T1-2019",12116.183,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","2019-Q2","T2-2019",12251.299,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","2019-Q4","T4-2019",12219.21,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","2019-Q3","T3-2019",12173.361,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","2020","2020",11946.965,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","2020-Q2","T2-2020",11885.037,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","2020-Q1","T1-2020",12119.11,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","2020-Q3","T3-2020",11877.114,,
